order_id,customer_id,merchant_id,category,item_count,unit_price,total_amount,order_status,payment_method,order_date
ORD-191487,CUST-8545,MCH-223,Sports & Fitness,1,16.52,21.51,Delivered,Credit Card,2026-09-16
ORD-191488,CUST-8646,MCH-300,Home & Kitchen,2,9.49,28.97,Cancelled,Credit Card,2026-07-19
ORD-191489,CUST-1158,MCH-512,Home & Kitchen,1,41.78,41.78,Shipped,Stripe,2026-07-21
ORD-191490,CUST-3722,MCH-368,Home & Kitchen,1,16.37,26.36,Shipped,Stripe,2026-05-01
ORD-191491,CUST-9612,MCH-307,Sports & Fitness,4,112.71,450.84,Processing,Apple Pay,2026-09-17
ORD-191492,CUST-9141,MCH-275,Health & Personal Care,1,15.27,25.26,Delivered,PayPal,2026-05-29
ORD-191493,CUST-8416,MCH-434,Apparel & Fashion,4,24.44,102.75,Shipped,Stripe,2026-06-09
ORD-191494,CUST-4822,MCH-425,Electronics,1,42.82,42.82,Delivered,Credit Card,2026-06-22
ORD-191495,CUST-2085,MCH-735,Books & Media,2,28.13,66.25,Delivered,UPI / NetBanking,2026-05-26
ORD-191496,CUST-1166,MCH-382,Electronics,1,32.44,32.44,Delivered,Credit Card,2026-06-29
ORD-191497,CUST-7360,MCH-107,Home & Kitchen,1,14.71,24.7,Delivered,PayPal,2026-06-17
ORD-191498,CUST-8166,MCH-601,Electronics,1,59.61,69.6,Delivered,Stripe,2026-06-06
ORD-191499,CUST-1246,MCH-394,Books & Media,2,30.46,60.92,Delivered,Credit Card,2026-07-24
ORD-191500,CUST-7812,MCH-247,Home & Kitchen,1,94.91,94.91,Cancelled,Stripe,2026-04-14
ORD-191501,CUST-4839,MCH-527,Health & Personal Care,3,122.74,373.21,Delivered,Stripe,2026-09-19
ORD-191502,CUST-6127,MCH-514,Apparel & Fashion,1,24.04,24.04,Cancelled,UPI / NetBanking,2026-08-17
ORD-191503,CUST-4485,MCH-431,Books & Media,1,68.75,68.75,Delivered,Credit Card,2026-04-24
ORD-191504,CUST-9616,MCH-251,Home & Kitchen,1,135.51,140.5,Shipped,PayPal,2026-08-10
ORD-191505,CUST-3702,MCH-354,Apparel & Fashion,1,40.11,45.1,Delivered,UPI / NetBanking,2026-03-27
ORD-191506,CUST-7070,MCH-761,Electronics,1,72.28,72.28,Refunded,UPI / NetBanking,2026-09-20
ORD-191507,CUST-8500,MCH-661,Apparel & Fashion,2,56.61,123.21,Delivered,Stripe,2026-08-03
ORD-191508,CUST-2968,MCH-494,Apparel & Fashion,1,28.12,33.11,Delivered,PayPal,2026-08-26
ORD-191509,CUST-5108,MCH-525,Electronics,2,19.99,44.97,Shipped,PayPal,2026-05-21
ORD-191510,CUST-4601,MCH-163,Health & Personal Care,3,17.21,56.62,Delivered,Credit Card,2026-08-22
ORD-191511,CUST-9120,MCH-454,Health & Personal Care,2,73.43,156.85,Delivered,Credit Card,2026-07-12
ORD-191512,CUST-2031,MCH-682,Electronics,3,71.92,215.76,Delivered,PayPal,2026-05-02
ORD-191513,CUST-8943,MCH-415,Home & Kitchen,1,14.83,14.83,Delivered,UPI / NetBanking,2026-08-26
ORD-191514,CUST-2083,MCH-509,Apparel & Fashion,3,34.6,108.79,Processing,UPI / NetBanking,2026-08-22
ORD-191515,CUST-7770,MCH-308,Electronics,1,8.84,18.83,Delivered,Credit Card,2026-04-14
ORD-191516,CUST-9747,MCH-371,Apparel & Fashion,1,30.43,30.43,Shipped,Stripe,2026-04-20
ORD-191517,CUST-1103,MCH-107,Electronics,1,62.85,67.84,Delivered,Credit Card,2026-08-15
ORD-191518,CUST-2458,MCH-760,Electronics,4,35.78,143.12,Delivered,Credit Card,2026-09-13
ORD-191519,CUST-2235,MCH-451,Electronics,2,10.3,20.6,Delivered,UPI / NetBanking,2026-04-30
ORD-191520,CUST-2250,MCH-346,Electronics,1,45.76,55.75,Delivered,Apple Pay,2026-06-19
ORD-191521,CUST-6255,MCH-374,Home & Kitchen,2,110.04,230.07,Delivered,UPI / NetBanking,2026-08-30
ORD-191522,CUST-2447,MCH-346,Electronics,1,54.69,54.69,Delivered,Stripe,2026-07-14
ORD-191523,CUST-8115,MCH-713,Sports & Fitness,5,9.78,48.9,Delivered,Stripe,2026-05-08
ORD-191524,CUST-2774,MCH-224,Apparel & Fashion,3,15.22,50.65,Delivered,Credit Card,2026-09-08
ORD-191525,CUST-9480,MCH-341,Electronics,1,15.69,20.68,Delivered,PayPal,2026-07-10
ORD-191526,CUST-2900,MCH-627,Electronics,1,13.68,23.67,Delivered,Credit Card,2026-07-23
ORD-191527,CUST-5862,MCH-191,Apparel & Fashion,1,112.85,112.85,Delivered,Stripe,2026-04-15
ORD-191528,CUST-9246,MCH-661,Health & Personal Care,3,39.89,129.66,Delivered,Credit Card,2026-05-27
ORD-191529,CUST-4384,MCH-714,Electronics,1,10.71,20.7,Delivered,PayPal,2026-07-27
ORD-191530,CUST-3373,MCH-659,Health & Personal Care,2,16.33,32.66,Processing,Stripe,2026-07-03
ORD-191531,CUST-5237,MCH-300,Electronics,1,78.51,78.51,Delivered,Stripe,2026-07-04
ORD-191532,CUST-9411,MCH-669,Apparel & Fashion,1,23.81,23.81,Shipped,Stripe,2026-09-20
ORD-191533,CUST-8704,MCH-407,Books & Media,1,65.85,70.84,Delivered,Credit Card,2026-07-26
ORD-191534,CUST-2958,MCH-295,Health & Personal Care,5,67.46,342.29,Delivered,Stripe,2026-04-22
ORD-191535,CUST-2302,MCH-293,Health & Personal Care,1,12.01,12.01,Delivered,PayPal,2026-05-02
ORD-191536,CUST-3730,MCH-544,Electronics,5,25.03,130.14,Delivered,UPI / NetBanking,2026-06-27
ORD-191537,CUST-2168,MCH-523,Health & Personal Care,1,10.53,15.52,Delivered,Credit Card,2026-04-19
ORD-191538,CUST-2017,MCH-475,Sports & Fitness,1,30.95,35.94,Delivered,PayPal,2026-07-20
ORD-191539,CUST-6915,MCH-632,Books & Media,1,35.13,35.13,Delivered,Apple Pay,2026-09-17
ORD-191540,CUST-3065,MCH-366,Apparel & Fashion,3,95.62,291.85,Delivered,Apple Pay,2026-07-12
ORD-191541,CUST-2231,MCH-711,Home & Kitchen,2,136.12,282.23,Delivered,UPI / NetBanking,2026-04-04
ORD-191542,CUST-2427,MCH-249,Health & Personal Care,5,62.06,310.3,Shipped,Stripe,2026-07-13
ORD-191543,CUST-5732,MCH-129,Home & Kitchen,1,21.46,26.45,Delivered,Apple Pay,2026-07-27
ORD-191544,CUST-9534,MCH-297,Apparel & Fashion,1,15.87,20.86,Delivered,PayPal,2026-09-08
ORD-191545,CUST-9344,MCH-683,Apparel & Fashion,1,19.6,29.59,Delivered,Credit Card,2026-04-01
ORD-191546,CUST-5974,MCH-130,Books & Media,1,80.91,85.9,Delivered,Stripe,2026-09-12
ORD-191547,CUST-8045,MCH-112,Apparel & Fashion,3,40.51,131.52,Delivered,Credit Card,2026-08-27
ORD-191548,CUST-5839,MCH-397,Sports & Fitness,1,9.09,9.09,Delivered,Stripe,2026-06-02
ORD-191549,CUST-1156,MCH-400,Health & Personal Care,1,48.49,48.49,Delivered,Credit Card,2026-07-20
ORD-191550,CUST-7152,MCH-625,Home & Kitchen,1,60.76,70.75,Delivered,Stripe,2026-06-07
ORD-191551,CUST-4213,MCH-611,Books & Media,5,8.68,43.4,Cancelled,Credit Card,2026-06-21
ORD-191552,CUST-8084,MCH-566,Apparel & Fashion,3,17.98,53.94,Shipped,Credit Card,2026-04-04
ORD-191553,CUST-1782,MCH-680,Books & Media,1,46.16,56.15,Delivered,Stripe,2026-03-27
ORD-191554,CUST-6999,MCH-777,Apparel & Fashion,1,11.11,16.1,Delivered,Apple Pay,2026-08-29
ORD-191555,CUST-5978,MCH-390,Health & Personal Care,1,67.51,67.51,Delivered,UPI / NetBanking,2026-04-12
ORD-191556,CUST-7444,MCH-495,Books & Media,2,40.79,81.58,Shipped,Stripe,2026-05-17
ORD-191557,CUST-2215,MCH-502,Electronics,1,12.04,12.04,Delivered,UPI / NetBanking,2026-08-12
ORD-191558,CUST-5395,MCH-650,Health & Personal Care,3,11.56,34.68,Delivered,UPI / NetBanking,2026-05-11
ORD-191559,CUST-4592,MCH-181,Sports & Fitness,1,24.95,29.94,Delivered,PayPal,2026-09-07
ORD-191560,CUST-1347,MCH-328,Apparel & Fashion,1,44.12,54.11,Delivered,PayPal,2026-06-02
ORD-191561,CUST-3535,MCH-512,Electronics,1,21.76,26.75,Cancelled,UPI / NetBanking,2026-07-21
ORD-191562,CUST-2675,MCH-230,Health & Personal Care,2,99.86,204.71,Delivered,Apple Pay,2026-05-19
ORD-191563,CUST-5474,MCH-460,Apparel & Fashion,2,17.12,34.24,Delivered,Stripe,2026-09-19
ORD-191564,CUST-6499,MCH-706,Sports & Fitness,5,9.76,48.8,Delivered,UPI / NetBanking,2026-05-27
ORD-191565,CUST-1723,MCH-201,Books & Media,3,80.79,242.37,Delivered,Stripe,2026-08-27
ORD-191566,CUST-8266,MCH-793,Apparel & Fashion,3,31.3,98.89,Delivered,Stripe,2026-05-11
ORD-191567,CUST-1905,MCH-263,Electronics,1,17.95,17.95,Delivered,Stripe,2026-03-30
ORD-191568,CUST-3124,MCH-631,Electronics,2,28.16,66.31,Delivered,Stripe,2026-06-20
ORD-191569,CUST-9185,MCH-291,Home & Kitchen,1,8.58,13.57,Delivered,Credit Card,2026-04-29
ORD-191570,CUST-6660,MCH-608,Home & Kitchen,1,104.02,109.01,Processing,Apple Pay,2026-04-13
ORD-191571,CUST-5871,MCH-183,Health & Personal Care,1,22.96,32.95,Delivered,Apple Pay,2026-04-11
ORD-191572,CUST-5311,MCH-447,Apparel & Fashion,1,37.84,37.84,Delivered,Stripe,2026-04-17
ORD-191573,CUST-4524,MCH-588,Electronics,2,8.86,17.72,Delivered,Apple Pay,2026-09-03
ORD-191574,CUST-8643,MCH-255,Home & Kitchen,1,137.73,142.72,Delivered,Stripe,2026-05-20
ORD-191575,CUST-3113,MCH-729,Electronics,1,26.33,31.32,Delivered,UPI / NetBanking,2026-08-14
ORD-191576,CUST-4540,MCH-473,Apparel & Fashion,2,24.62,49.24,Delivered,Apple Pay,2026-09-08
ORD-191577,CUST-4034,MCH-724,Electronics,1,17.02,22.01,Processing,Apple Pay,2026-06-25
ORD-191578,CUST-8592,MCH-173,Home & Kitchen,2,25.61,51.22,Delivered,Stripe,2026-05-15
ORD-191579,CUST-8817,MCH-492,Electronics,3,63.39,195.16,Delivered,Apple Pay,2026-06-13
ORD-191580,CUST-1920,MCH-703,Apparel & Fashion,1,77.41,82.4,Delivered,PayPal,2026-08-25
ORD-191581,CUST-4865,MCH-528,Electronics,2,65.43,130.86,Delivered,UPI / NetBanking,2026-05-23
ORD-191582,CUST-3675,MCH-701,Apparel & Fashion,2,10.95,26.89,Processing,PayPal,2026-08-14
ORD-191583,CUST-1453,MCH-246,Home & Kitchen,1,51.19,51.19,Delivered,Apple Pay,2026-09-04
ORD-191584,CUST-5607,MCH-713,Electronics,2,147.99,300.97,Cancelled,UPI / NetBanking,2026-08-19
ORD-191585,CUST-2675,MCH-171,Electronics,4,24.47,107.87,Shipped,Credit Card,2026-07-08
ORD-191586,CUST-5876,MCH-285,Books & Media,4,13.56,54.24,Delivered,Stripe,2026-06-24
ORD-191587,CUST-5177,MCH-625,Electronics,1,38.75,43.74,Delivered,Apple Pay,2026-09-20
ORD-191588,CUST-9900,MCH-468,Apparel & Fashion,1,15.23,20.22,Delivered,Stripe,2026-05-07
ORD-191589,CUST-2054,MCH-413,Electronics,5,85.16,435.79,Shipped,Credit Card,2026-07-05
ORD-191590,CUST-1398,MCH-743,Apparel & Fashion,1,22.48,22.48,Delivered,PayPal,2026-07-08
ORD-191591,CUST-5065,MCH-148,Health & Personal Care,1,87.86,87.86,Delivered,Credit Card,2026-08-30
ORD-191592,CUST-8876,MCH-287,Electronics,1,16.26,26.25,Delivered,Stripe,2026-09-01
ORD-191593,CUST-3039,MCH-215,Electronics,1,57.14,62.13,Delivered,PayPal,2026-07-02
ORD-191594,CUST-1271,MCH-449,Sports & Fitness,1,156.13,156.13,Delivered,PayPal,2026-06-22
ORD-191595,CUST-7011,MCH-282,Electronics,2,11.04,32.07,Delivered,Stripe,2026-04-13
ORD-191596,CUST-7440,MCH-721,Electronics,1,28.15,28.15,Shipped,Stripe,2026-06-07
ORD-191597,CUST-3912,MCH-174,Apparel & Fashion,4,21.95,87.8,Refunded,Stripe,2026-04-05
ORD-191598,CUST-5443,MCH-106,Home & Kitchen,1,56.04,66.03,Delivered,Stripe,2026-03-29
ORD-191599,CUST-7346,MCH-600,Electronics,1,45.27,45.27,Delivered,Stripe,2026-08-07
ORD-191600,CUST-9004,MCH-665,Sports & Fitness,5,101.74,513.69,Shipped,Credit Card,2026-04-09
ORD-191601,CUST-3985,MCH-431,Books & Media,1,26.14,36.13,Processing,Credit Card,2026-07-07
ORD-191602,CUST-9070,MCH-703,Home & Kitchen,1,62.66,62.66,Refunded,Apple Pay,2026-09-16
ORD-191603,CUST-8282,MCH-646,Home & Kitchen,2,34.44,68.88,Delivered,Stripe,2026-07-10
ORD-191604,CUST-5631,MCH-124,Health & Personal Care,1,9.13,9.13,Delivered,Apple Pay,2026-06-24
ORD-191605,CUST-5651,MCH-103,Books & Media,2,37.02,74.04,Delivered,Credit Card,2026-06-29
ORD-191606,CUST-6873,MCH-523,Home & Kitchen,1,42.15,42.15,Delivered,Stripe,2026-08-09
ORD-191607,CUST-7211,MCH-308,Health & Personal Care,2,33.34,66.68,Shipped,Stripe,2026-06-04
ORD-191608,CUST-7795,MCH-690,Electronics,1,39.67,44.66,Delivered,Stripe,2026-07-23
ORD-191609,CUST-6302,MCH-598,Health & Personal Care,1,24.46,29.45,Refunded,Credit Card,2026-08-27
ORD-191610,CUST-9451,MCH-198,Apparel & Fashion,3,13.17,39.51,Processing,Stripe,2026-08-17
ORD-191611,CUST-3969,MCH-485,Apparel & Fashion,1,78.41,83.4,Delivered,PayPal,2026-08-14
ORD-191612,CUST-4336,MCH-336,Health & Personal Care,1,158.79,163.78,Delivered,Stripe,2026-04-25
ORD-191613,CUST-1780,MCH-653,Electronics,1,33.23,38.22,Processing,Stripe,2026-09-21
ORD-191614,CUST-7766,MCH-252,Home & Kitchen,1,137.71,142.7,Delivered,Stripe,2026-07-20
ORD-191615,CUST-4582,MCH-605,Apparel & Fashion,1,72.59,72.59,Delivered,Stripe,2026-04-22
ORD-191616,CUST-5148,MCH-368,Books & Media,2,56,112,Delivered,Apple Pay,2026-07-08
ORD-191617,CUST-7267,MCH-241,Books & Media,1,11.45,21.44,Refunded,PayPal,2026-08-12
ORD-191618,CUST-1060,MCH-616,Home & Kitchen,2,18.08,41.15,Delivered,Apple Pay,2026-06-30
ORD-191619,CUST-3436,MCH-563,Electronics,1,31.39,31.39,Cancelled,Apple Pay,2026-04-08
ORD-191620,CUST-6577,MCH-607,Home & Kitchen,1,41.11,41.11,Delivered,Stripe,2026-03-30
ORD-191621,CUST-2408,MCH-427,Home & Kitchen,2,12.77,25.54,Delivered,PayPal,2026-04-02
ORD-191622,CUST-6538,MCH-513,Home & Kitchen,1,94.16,94.16,Delivered,PayPal,2026-06-23
ORD-191623,CUST-1818,MCH-784,Health & Personal Care,1,85.65,95.64,Delivered,Credit Card,2026-09-03
ORD-191624,CUST-7593,MCH-780,Health & Personal Care,2,18.29,41.57,Shipped,Credit Card,2026-07-20
ORD-191625,CUST-1580,MCH-511,Home & Kitchen,5,42.9,214.5,Delivered,Credit Card,2026-08-13
ORD-191626,CUST-4406,MCH-374,Health & Personal Care,2,45.72,96.43,Delivered,PayPal,2026-08-11
ORD-191627,CUST-3368,MCH-108,Electronics,3,20.11,65.32,Cancelled,PayPal,2026-05-23
ORD-191628,CUST-3839,MCH-328,Electronics,3,22.96,68.88,Shipped,PayPal,2026-04-04
ORD-191629,CUST-9712,MCH-697,Apparel & Fashion,1,63.2,63.2,Delivered,Stripe,2026-09-04
ORD-191630,CUST-8870,MCH-600,Sports & Fitness,5,26.43,142.14,Delivered,UPI / NetBanking,2026-05-19
ORD-191631,CUST-5412,MCH-718,Home & Kitchen,3,117.45,362.34,Delivered,Apple Pay,2026-03-28
ORD-191632,CUST-1327,MCH-105,Health & Personal Care,1,39.57,44.56,Delivered,Stripe,2026-06-06
ORD-191633,CUST-9726,MCH-519,Home & Kitchen,1,22.66,22.66,Shipped,Credit Card,2026-09-20
ORD-191634,CUST-8662,MCH-577,Apparel & Fashion,1,26.74,31.73,Delivered,Stripe,2026-05-12
ORD-191635,CUST-9912,MCH-570,Apparel & Fashion,1,88.27,88.27,Delivered,UPI / NetBanking,2026-04-09
ORD-191636,CUST-9794,MCH-186,Sports & Fitness,2,9.98,19.96,Delivered,Stripe,2026-04-30
ORD-191637,CUST-6852,MCH-102,Apparel & Fashion,2,21.45,47.89,Delivered,Stripe,2026-07-12
ORD-191638,CUST-7462,MCH-380,Home & Kitchen,1,80.29,85.28,Delivered,Stripe,2026-06-28
ORD-191639,CUST-4670,MCH-653,Health & Personal Care,3,16.97,60.9,Delivered,Credit Card,2026-04-20
ORD-191640,CUST-9010,MCH-443,Apparel & Fashion,3,30.42,96.25,Delivered,Credit Card,2026-04-26
ORD-191641,CUST-4591,MCH-740,Home & Kitchen,3,39.7,119.1,Shipped,Apple Pay,2026-04-16
ORD-191642,CUST-9690,MCH-577,Sports & Fitness,1,35.59,35.59,Delivered,Stripe,2026-09-22
ORD-191643,CUST-5185,MCH-736,Electronics,1,21.25,21.25,Processing,Stripe,2026-06-30
ORD-191644,CUST-7652,MCH-585,Books & Media,1,31.22,31.22,Cancelled,Stripe,2026-06-29
ORD-191645,CUST-7899,MCH-745,Sports & Fitness,1,22.64,22.64,Delivered,Stripe,2026-09-07
ORD-191646,CUST-9711,MCH-334,Apparel & Fashion,1,8.73,8.73,Cancelled,Credit Card,2026-07-01
ORD-191647,CUST-9134,MCH-118,Apparel & Fashion,1,13.5,13.5,Delivered,Stripe,2026-06-27
ORD-191648,CUST-4186,MCH-261,Apparel & Fashion,1,11.82,16.81,Delivered,Credit Card,2026-04-14
ORD-191649,CUST-6663,MCH-320,Apparel & Fashion,1,15.35,15.35,Shipped,Stripe,2026-08-06
ORD-191650,CUST-4171,MCH-131,Home & Kitchen,4,19.14,76.56,Delivered,Credit Card,2026-07-17
ORD-191651,CUST-4776,MCH-168,Apparel & Fashion,2,15.43,35.85,Delivered,Credit Card,2026-03-29
ORD-191652,CUST-7462,MCH-130,Home & Kitchen,1,20.72,25.71,Delivered,Stripe,2026-08-25
ORD-191653,CUST-8732,MCH-403,Health & Personal Care,5,48.31,246.54,Cancelled,PayPal,2026-04-17
ORD-191654,CUST-7210,MCH-279,Electronics,1,48.61,48.61,Delivered,Credit Card,2026-05-17
ORD-191655,CUST-7714,MCH-418,Apparel & Fashion,2,10.65,31.29,Delivered,Stripe,2026-08-05
ORD-191656,CUST-4480,MCH-236,Books & Media,1,9.92,19.91,Delivered,UPI / NetBanking,2026-08-26
ORD-191657,CUST-5256,MCH-563,Electronics,1,16.17,21.16,Delivered,PayPal,2026-09-18
ORD-191658,CUST-1527,MCH-219,Electronics,1,32.33,32.33,Delivered,Stripe,2026-06-24
ORD-191659,CUST-7704,MCH-551,Apparel & Fashion,1,10.08,15.07,Processing,Stripe,2026-09-06
ORD-191660,CUST-9686,MCH-712,Apparel & Fashion,1,105.67,110.66,Delivered,Stripe,2026-07-04
ORD-191661,CUST-3844,MCH-678,Electronics,2,18.07,36.14,Delivered,PayPal,2026-07-09
ORD-191662,CUST-7340,MCH-742,Sports & Fitness,1,48.38,58.37,Shipped,Stripe,2026-06-09
ORD-191663,CUST-7096,MCH-187,Books & Media,2,10.59,26.17,Delivered,Stripe,2026-08-15
ORD-191664,CUST-9564,MCH-104,Health & Personal Care,1,55.49,60.48,Shipped,Stripe,2026-05-05
ORD-191665,CUST-8408,MCH-162,Apparel & Fashion,1,23.89,28.88,Delivered,Credit Card,2026-05-26
ORD-191666,CUST-6304,MCH-342,Electronics,2,21.5,43,Delivered,Apple Pay,2026-05-12
ORD-191667,CUST-8413,MCH-639,Electronics,1,41.94,46.93,Delivered,UPI / NetBanking,2026-09-10
ORD-191668,CUST-1105,MCH-731,Health & Personal Care,1,129.45,139.44,Delivered,Apple Pay,2026-07-23
ORD-191669,CUST-2045,MCH-291,Apparel & Fashion,1,21.56,21.56,Delivered,Apple Pay,2026-06-12
ORD-191670,CUST-6911,MCH-491,Electronics,1,15.56,20.55,Delivered,UPI / NetBanking,2026-06-16
ORD-191671,CUST-9091,MCH-215,Sports & Fitness,1,54.44,54.44,Delivered,Stripe,2026-07-31
ORD-191672,CUST-5408,MCH-200,Sports & Fitness,1,71.85,76.84,Delivered,Credit Card,2026-04-11
ORD-191673,CUST-4840,MCH-452,Health & Personal Care,1,41.25,41.25,Delivered,UPI / NetBanking,2026-05-25
ORD-191674,CUST-8961,MCH-217,Apparel & Fashion,1,17.54,22.53,Delivered,UPI / NetBanking,2026-08-06
ORD-191675,CUST-8665,MCH-718,Health & Personal Care,1,42.07,47.06,Delivered,Credit Card,2026-05-09
ORD-191676,CUST-8292,MCH-246,Apparel & Fashion,2,29.87,59.74,Cancelled,Stripe,2026-04-28
ORD-191677,CUST-3742,MCH-582,Home & Kitchen,2,92.57,190.13,Delivered,Apple Pay,2026-07-13
ORD-191678,CUST-9021,MCH-134,Books & Media,1,84.45,89.44,Processing,Stripe,2026-08-05
ORD-191679,CUST-4849,MCH-482,Electronics,3,19.09,67.26,Shipped,Stripe,2026-05-21
ORD-191680,CUST-7541,MCH-400,Home & Kitchen,1,21.73,21.73,Processing,Stripe,2026-07-20
ORD-191681,CUST-2375,MCH-692,Health & Personal Care,2,34.07,68.14,Delivered,UPI / NetBanking,2026-07-09
ORD-191682,CUST-9172,MCH-291,Electronics,3,37.75,123.24,Delivered,Apple Pay,2026-08-15
ORD-191683,CUST-5259,MCH-586,Apparel & Fashion,1,18.36,18.36,Delivered,Apple Pay,2026-04-25
ORD-191684,CUST-4890,MCH-527,Home & Kitchen,1,99.87,104.86,Delivered,UPI / NetBanking,2026-06-14
ORD-191685,CUST-2902,MCH-123,Apparel & Fashion,2,27.29,54.58,Delivered,Credit Card,2026-06-17
ORD-191686,CUST-5512,MCH-791,Electronics,5,18.34,91.7,Delivered,Credit Card,2026-06-16
ORD-191687,CUST-6583,MCH-641,Sports & Fitness,1,31.79,36.78,Delivered,Credit Card,2026-04-25
ORD-191688,CUST-4714,MCH-183,Health & Personal Care,2,104.03,218.05,Shipped,Stripe,2026-05-30
ORD-191689,CUST-7233,MCH-780,Health & Personal Care,4,60.44,246.75,Delivered,Stripe,2026-04-04
ORD-191690,CUST-1631,MCH-397,Apparel & Fashion,2,111.13,227.25,Delivered,Apple Pay,2026-04-04
ORD-191691,CUST-5769,MCH-480,Apparel & Fashion,1,24.43,29.42,Delivered,Stripe,2026-05-05
ORD-191692,CUST-2833,MCH-237,Books & Media,2,10.74,26.47,Delivered,Credit Card,2026-08-07
ORD-191693,CUST-7413,MCH-382,Apparel & Fashion,3,34.74,109.21,Delivered,UPI / NetBanking,2026-04-16
ORD-191694,CUST-8520,MCH-588,Electronics,1,35.23,45.22,Shipped,Credit Card,2026-05-15
ORD-191695,CUST-9293,MCH-110,Electronics,1,69.41,74.4,Shipped,PayPal,2026-05-21
ORD-191696,CUST-5338,MCH-776,Health & Personal Care,3,25.33,80.98,Delivered,Stripe,2026-08-20
ORD-191697,CUST-5128,MCH-244,Apparel & Fashion,1,62.63,62.63,Delivered,Stripe,2026-04-21
ORD-191698,CUST-9272,MCH-197,Home & Kitchen,2,14.88,29.76,Delivered,Apple Pay,2026-08-27
ORD-191699,CUST-8252,MCH-496,Electronics,1,34.37,39.36,Delivered,Apple Pay,2026-06-21
ORD-191700,CUST-4846,MCH-108,Home & Kitchen,1,59,59,Shipped,Apple Pay,2026-05-13
ORD-191701,CUST-2831,MCH-188,Sports & Fitness,1,57.49,62.48,Processing,Credit Card,2026-07-22
ORD-191702,CUST-3210,MCH-633,Home & Kitchen,1,33.1,38.09,Delivered,PayPal,2026-05-21
ORD-191703,CUST-8611,MCH-175,Sports & Fitness,1,12.42,17.41,Cancelled,Credit Card,2026-05-17
ORD-191704,CUST-7788,MCH-472,Sports & Fitness,1,19.95,24.94,Delivered,Stripe,2026-07-20
ORD-191705,CUST-7075,MCH-507,Apparel & Fashion,2,120.82,241.64,Delivered,Credit Card,2026-06-19
ORD-191706,CUST-5100,MCH-741,Books & Media,2,13.96,27.92,Delivered,UPI / NetBanking,2026-04-15
ORD-191707,CUST-1215,MCH-371,Home & Kitchen,3,10.94,37.81,Delivered,Stripe,2026-09-20
ORD-191708,CUST-7101,MCH-777,Sports & Fitness,3,36.89,120.66,Delivered,Credit Card,2026-07-17
ORD-191709,CUST-6035,MCH-668,Health & Personal Care,1,10.79,15.78,Delivered,Credit Card,2026-05-02
ORD-191710,CUST-4788,MCH-500,Home & Kitchen,3,76.46,239.37,Shipped,Stripe,2026-05-01
ORD-191711,CUST-3773,MCH-345,Home & Kitchen,2,22.62,45.24,Delivered,UPI / NetBanking,2026-03-30
ORD-191712,CUST-1601,MCH-367,Health & Personal Care,1,12.31,12.31,Processing,Credit Card,2026-08-10
ORD-191713,CUST-2872,MCH-650,Apparel & Fashion,1,39.24,39.24,Delivered,Stripe,2026-06-24
ORD-191714,CUST-7456,MCH-570,Electronics,1,36.21,46.2,Delivered,UPI / NetBanking,2026-03-30
ORD-191715,CUST-1177,MCH-132,Books & Media,2,43.71,92.41,Shipped,Stripe,2026-05-08
ORD-191716,CUST-1691,MCH-514,Sports & Fitness,1,13.41,23.4,Delivered,Stripe,2026-05-10
ORD-191717,CUST-6770,MCH-596,Electronics,1,86.45,91.44,Delivered,UPI / NetBanking,2026-07-26
ORD-191718,CUST-3077,MCH-451,Home & Kitchen,2,30.01,70.01,Delivered,Stripe,2026-06-28
ORD-191719,CUST-6805,MCH-314,Apparel & Fashion,1,38.28,38.28,Delivered,Credit Card,2026-04-19
ORD-191720,CUST-9918,MCH-673,Home & Kitchen,1,59.75,64.74,Delivered,PayPal,2026-07-20
ORD-191721,CUST-6497,MCH-603,Apparel & Fashion,2,13.05,26.1,Delivered,Credit Card,2026-07-07
ORD-191722,CUST-2934,MCH-104,Home & Kitchen,1,45.88,50.87,Refunded,Stripe,2026-05-05
ORD-191723,CUST-7203,MCH-528,Electronics,2,43.91,92.81,Delivered,Stripe,2026-04-06
ORD-191724,CUST-4674,MCH-587,Apparel & Fashion,1,22.99,27.98,Shipped,Apple Pay,2026-04-20
ORD-191725,CUST-3053,MCH-147,Electronics,2,39.92,84.83,Delivered,PayPal,2026-03-27
ORD-191726,CUST-3052,MCH-489,Home & Kitchen,2,49.67,99.34,Delivered,PayPal,2026-09-04
ORD-191727,CUST-8074,MCH-181,Health & Personal Care,3,41.76,135.27,Delivered,Apple Pay,2026-08-10
ORD-191728,CUST-6558,MCH-567,Sports & Fitness,5,14.83,74.15,Delivered,Stripe,2026-09-04
ORD-191729,CUST-2037,MCH-505,Apparel & Fashion,2,100.88,201.76,Delivered,Stripe,2026-08-15
ORD-191730,CUST-4344,MCH-788,Home & Kitchen,1,15.41,25.4,Delivered,PayPal,2026-06-10
ORD-191731,CUST-9072,MCH-537,Apparel & Fashion,1,24.29,34.28,Delivered,Stripe,2026-07-03
ORD-191732,CUST-1679,MCH-587,Apparel & Fashion,2,11.2,27.39,Delivered,Apple Pay,2026-07-07
ORD-191733,CUST-7691,MCH-421,Electronics,2,56.83,113.66,Delivered,Stripe,2026-06-17
ORD-191734,CUST-8241,MCH-424,Apparel & Fashion,1,15.99,20.98,Delivered,Stripe,2026-06-07
